Id,SalePrice
1628,272454.3767884576
1629,185385.8946954463
1630,314540.9923026897
1631,226159.53668128917
1632,243207.608251641
1633,177673.75249133306
1634,185678.47228036873
1635,174381.66131639655
1636,149422.83594455032
1637,198780.6383204089
1638,177228.19788352
1639,187640.31709476732
1640,248730.52226830396
1641,182937.00268622945
1642,254976.62641237007
1643,213015.09264853952
1644,242755.71927140898
1645,192881.2376327902
1646,156846.48159942272
1647,161366.4311408919
1648,128991.56797013387
1649,143548.67122342845
1650,108679.61486442135
1651,117806.8433913773
1652,100356.28964693872
1653,100596.93175361177
1654,140843.4801535007
1655,125129.85431125933
1656,138979.15620142248
1657,144398.53891479273
1658,142285.82257460512
1659,114618.48417862003
1660,159705.167353457
1661,474125.8784940221
1662,387969.62955896097
1663,386026.9857888321
1664,506605.7993732687
1665,313793.8872773968
1666,331373.99760401796
1667,385636.25634334795
1668,361600.149534401
1669,317535.11685797776
1670,371484.0308996025
1671,256782.3065445791
1672,406818.00444626546
1673,284171.35715211235
1674,233901.41431710613
1675,197667.5648066358
1676,194744.95649351436
1677,226297.17009542056
1678,445569.05198314926
1679,396418.5073495262
1680,338149.3208402301
1681,257800.0324204659
1682,318979.0947716336
1683,180757.15429128738
1684,172453.7194065196
1685,170947.13135657817
1686,168703.88544541167
1687,169538.96241973792
1688,188834.84716903346
1689,191261.46921415816
1690,198110.6902703357
1691,190021.97927250963
1692,256031.08632634373
1693,172812.5287421484
1694,184343.61538087568
1695,168517.97214791898
1696,260975.25094985872
1697,174626.97934161944
1698,338069.828174559
1699,300953.946987509
1700,255130.0068043869
1701,278728.5174392291
1702,236792.0281098226
1703,234783.53522385927
1704,271359.4420707815
1705,244336.28173233906
1706,425308.6852288886
1707,211100.265418432
1708,200618.0524962337
1709,263056.58943963255
1710,219487.2085081516
1711,282236.7247298977
1712,245279.85567597902
1713,284128.91237296263
1714,229247.59131022997
1715,215537.34581996792
1716,178706.79977830718
1717,172674.6098697554
1718,135224.25340324384
1719,215293.2906898717
1720,248868.61417947264
1721,159397.9496794795
1722,124309.54401451506
1723,157933.03661657323
1724,196603.6206942881
1725,232996.79480555034
1726,182880.92352068293
1727,152235.44591326482
1728,174728.71116027376
1729,167501.99558932462
1730,150107.0026210226
1731,121167.54739175554
1732,128396.64378044316
1733,106941.21642456403
1734,129185.04291546677
1735,122465.01433449709
1736,108336.25637265404
1737,288132.8943199289
1738,264380.4246680059
1739,212144.6305542051
1740,211826.5840097909
1741,191899.0467089454
1742,177815.9583326034
1743,185622.74395442512
1744,352608.44584145956
1745,208084.9796788601
1746,187417.24155782574
1747,220708.70616558954
1748,209654.76724115762
1749,141645.15491902342
1750,121463.64730422058
1751,258639.14106408574
1752,112741.48861571166
1753,150188.1324981464
1754,194284.88330266924
1755,173722.42033268235
1756,120560.61070255261
1757,122748.46936951994
1758,143634.8313980458
1759,162908.35143081675
1760,164642.11681079344
1761,152198.24691041964
1762,170096.1430094074
1763,192562.12903275
1764,115431.14640827934
1765,160280.21156505708
1766,189733.68096649426
1767,223436.9034634923
1768,137795.0339028942
1769,175542.8406520685
1770,160050.5930394407
1771,115100.1911729537
1772,125440.64693402383
1773,118643.18408869981
1774,139889.51181239547
1775,146093.1697896365
1776,122305.32445143998
1777,109801.9922806266
1778,142989.23679504698
1779,127629.06351001335
1780,160162.3787278498
1781,120313.56733512993
1782,86202.36022996725
1783,144785.48740292306
1784,116589.81426012772
1785,127537.4621970002
1786,125642.24139889587
1787,165840.74926316174
1788,64024.24436820552
1789,95564.55383289974
1790,81611.72707509984
1791,171485.6042184264
1792,156877.91521251868
1793,128552.91299310431
1794,156563.83235843905
1795,138067.59978646328
1796,135535.12469858042
1797,104583.55739537423
1798,117043.69106651799
1799,104433.07023457364
1800,126832.69293424158
1801,124984.09561060743
1802,129878.66544473586
1803,148118.81605688308
1804,135543.4960099112
1805,134847.75366911246
1806,121030.48805545086
1807,129167.7328236941
1808,130927.39182546972
1809,129571.4663891922
1810,134215.44431279166
1811,94161.87838844243
1812,96711.7335584366
1813,124390.6122992536
1814,101717.24662750661
1815,54485.29213634291
1816,106919.3773012487
1817,107444.35664567517
1818,149065.64948424962
1819,135085.0639693863
1820,63302.33521287969
1821,112892.44573918766
1822,148461.47421554555
1823,49283.23720849362
1824,123765.21372211732
1825,141962.99299087754
1826,113738.42593570295
1827,104913.03173104425
1828,134279.97673155233
1829,120434.53936201613
1830,136308.11671796982
1831,149502.80968736898
1832,69241.27896699203
1833,141112.6916120309
1834,122338.35182555154
1835,116908.9746119079
1836,117307.59693716443
1837,81777.37551705343
1838,122733.82866479663
1839,104630.32889755398
1840,145090.56213497042
1841,133857.13769494928
1842,94763.2542525939
1843,126870.15322514185
1844,136739.31415827823
1845,145636.7174439672
1846,161608.23656288997
1847,179856.02263146717
1848,53349.79302839675
1849,109035.47130233001
1850,115137.30246013598
1851,159550.96337345667
1852,121484.18220279235
1853,123603.92654298258
1854,170106.16325997864
1855,146775.21966618512
1856,226987.1216862877
1857,136981.04825527087
1858,133298.9178587709
1859,124524.15084154607
1860,141495.2014240962
1861,124661.92112647794
1862,324808.5607064353
1863,300634.7791665674
1864,300755.7835568656
1865,357659.17964195134
1866,351472.53581838094
1867,213987.40159769473
1868,290407.1438200776
1869,199448.64948517902
1870,226585.68547512896
1871,250388.5394880406
1872,175992.98328353255
1873,244425.24081650755
1874,152344.45814455915
1875,205565.0803632745
1876,206736.11082546174
1877,211174.58338656166
1878,197450.32830705066
1879,130964.55124239829
1880,128970.43667803884
1881,237361.3795616343
1882,238979.94453307576
1883,183232.98221605743
1884,201450.12121287684
1885,243511.93846599155
1886,283042.0397142765
1887,216037.90404352994
1888,259468.66814108542
1889,171848.48733424165
1890,112206.70420240739
1891,126938.50586872349
1892,94849.0119431738
1893,123471.54696658698
1894,120057.66415490232
1895,132642.83571678813
1896,123689.77236482978
1897,105652.29540153268
1898,116664.00116076697
1899,173480.64441906955
1900,153527.21949328366
1901,168283.9085408888
1902,156801.6594842675
1903,221687.11838874628
1904,138529.4687189286
1905,203668.5328497069
1906,152829.47546004594
1907,205074.4200793304
1908,106186.93655161907
1909,124415.54989969582
1910,114905.41522226762
1911,238535.05591884945
1912,352544.973438723
1913,133133.11393880847
1914,62571.13705875456
1915,315153.27408177487
1916,61440.847469773245
1917,237584.82954432335
1918,146817.79727191676
1919,178102.74694544126
1920,158250.53982243998
1921,384259.39923877514
1922,334954.8022552855
1923,254886.5942658251
1924,230402.07944111511
1925,193571.41336774145
1926,383036.48663135676
1927,139270.15456728562
1928,166719.61897161324
1929,127828.49027303557
1930,129416.68529295635
1931,133985.384034147
1932,137093.63399619254
1933,177752.81522080273
1934,184304.5191093184
1935,169523.55838953712
1936,199205.883123236
1937,185903.78596186507
1938,173251.13519510976
1939,225930.67328271733
1940,190762.1366614617
1941,168314.9110053485
1942,184353.7824811317
1943,221922.37733561415
1944,381946.18083577685
1945,416257.6432571213
1946,129492.02441322115
1947,345123.3417155565
1948,169596.05387296557
1949,255248.78421410546
1950,186241.62301282864
1951,228089.22707864817
1952,197670.59597347231
1953,165477.78468280565
1954,186076.3354572262
1955,134756.79163744606
1956,288641.81189964304
1957,146447.7865234695
1958,279515.92193898984
1959,144716.65300944846
1960,114280.2867593242
1961,117006.22736310179
1962,100082.25951815069
1963,106122.13016562618
1964,106125.81192570154
1965,143144.26770751408
1966,136392.04895945443
1967,294297.000459875
1968,414536.3750300763
1969,400670.682707283
1970,409990.4027437051
1971,490324.0438533089
1972,372156.24180301523
1973,267518.87492984167
1974,342600.9881019879
1975,583566.4214114659
1976,266349.5392381567
1977,343983.86648063303
1978,341532.50746775675
1979,334103.89303404884
1980,211597.20169766704
1981,354931.512096201
1982,216723.67949612325
1983,199993.18749622907
1984,164914.71089973385
1985,238171.74828995168
1986,217253.30595945293
1987,187081.09605069074
1988,172278.66077668147
1989,189961.3343961309
1990,199708.01390601968
1991,236050.4177556202
1992,216205.55145021074
1993,167681.16329235735
1994,224080.82667818188
1995,184667.94250343658
1996,251716.68941541837
1997,335704.00971801067
1998,303500.5960697596
1999,282165.35825349984
2000,309376.2943088887
2001,276244.28939602565
2002,244152.23635724824
2003,263506.76409693185
2004,286234.584701512
2005,227266.746797
2006,220049.64370016463
2007,245838.7518098906
2008,220502.71719729571
2009,199183.40052803565
2010,193947.65156230316
2011,141379.911736791
2012,170975.81667324225
2013,178535.88508238885
2014,188718.70473756312
2015,213768.33807252502
2016,191175.7956236093
2017,193377.4191106103
2018,116177.67659239187
2019,134462.32567234102
2020,97067.06669302235
2021,99406.0578702628
2022,193882.55969538327
2023,139777.79006917038
2024,281803.27524997335
2025,348413.1151836125
2026,173965.067078731
2027,165556.26560859848
2028,151583.86650623358
2029,173254.19984651206
2030,280032.3971968854
2031,234726.05046638416
2032,258853.57872559462
2033,264899.66139909055
2034,172913.4279087417
2035,233254.21427858705
2036,207116.35305684176
2037,231893.77135766015
2038,347017.34968408896
2039,226047.14575246497
2040,272901.80112289137
2041,320970.2887921282
2042,211136.88094811304
2043,178653.2592673424
2044,160214.07895173167
2045,207353.39602132537
2046,159077.26068921963
2047,140445.47073726633
2048,143443.43204984872
2049,141816.56247101285
2050,167343.98004403643
2051,102338.46299867495
2052,118771.73070842266
2053,152154.78507717306
2054,89141.57430568982
2055,154014.42981254554
2056,153151.0817855559
2057,110795.91455395668
2058,217466.64203891813
2059,132028.94025530585
2060,175563.58350213306
2061,177090.25667906145
2062,127437.90823356075
2063,122562.50649278169
2064,135846.48474874443
2065,111750.87421635512
2066,169274.22700251883
2067,113665.83578493242
2068,145223.15277876612
2069,86254.71022383998
2070,116375.28547144217
2071,97586.0669557351
2072,131502.04386928977
2073,125439.64820613495
2074,202046.3217440841
2075,150479.71701237583
2076,115794.39664034739
2077,159570.82578303677
2078,123854.41052232146
2079,129897.23574815204
2080,115455.78227747054
2081,126421.43404374363
2082,108886.01450681154
2083,149514.2862518286
2084,106623.47840394487
2085,115969.35518149684
2086,115477.13249680876
2087,119864.15860119842
2088,92483.62683392593
2089,81998.27102404178
2090,121496.58243486767
2091,103498.77916630132
2092,121352.9185063711
2093,104258.39018992322
2094,114033.7492615355
2095,144800.651323672
2096,84521.26184432594
2097,101403.2680901951
2098,146465.37240754193
2099,51610.94848896
2100,78376.4348810465
2101,105913.76684081042
2102,123139.78696949736
2103,110215.84028319767
2104,132597.77335314133
2105,133556.13478968746
2106,69119.04808176843
2107,175312.77802611573
2108,121563.53558692291
2109,112402.91324758521
2110,126283.06069976944
2111,146094.64248458462
2112,136297.6399101653
2113,120576.9141685932
2114,132020.80511734818
2115,164304.9662031589
2116,112906.75818582892
2117,145910.81852472623
2118,131108.99933541616
2119,119174.85809658124
2120,111339.5698231604
2121,116981.12773980018
2122,118064.20590925627
2123,81300.18297920428
2124,155498.12160860797
2125,123051.4997429329
2126,154125.9808386656
2127,166820.20171769662
2128,119443.84147780655
2129,80125.97582203425
2130,129309.03039188859
2131,132017.41939463408
2132,108319.10345831807
2133,123848.90168849946
2134,124208.38275726183
2135,104547.8699769563
2136,74538.42866418204
2137,103800.12359108792
2138,135928.38542539076
2139,147806.6144397978
2140,142166.78983869194
2141,158848.97554959144
2142,131539.16769481826
2143,144953.03884865282
2144,119512.38694487732
2145,143062.7979881078
2146,176118.99492425125
2147,138196.49008330028
2148,136655.17035416723
2149,147178.4034191421
2150,247002.59816718058
2151,116777.75715303943
2152,190120.42722383598
2153,154452.8812366653
2154,99523.85074479315
2155,137044.53695291173
2156,244108.52166677685
2157,228934.75031576827
2158,243065.1521311778
2159,218826.3077369743
2160,187670.55623348744
2161,229387.11558055723
2162,380533.5551907441
2163,366701.16428434785
2164,252287.5880580801
2165,234055.2078693185
2166,159582.53939655854
2167,224371.8147508825
2168,201315.63132817857
2169,197458.76245740184
2170,225057.22985276885
2171,162833.1306786082
2172,129859.10599232966
2173,176849.4096768223
2174,220346.22448233128
2175,295975.3115740718
2176,313197.4908387567
2177,228210.64430223065
2178,216026.57896430674
2179,137761.4932695108
2180,208978.13531497374
2181,192850.0451778984
2182,225688.88621718786
2183,186139.71049847442
2184,118288.49345284815
2185,131171.72966354445
2186,141558.01224576883
2187,149688.7825139402
2188,152500.15942661618
2189,299938.85327707586
2190,76836.90109876977
2191,78411.04227591754
2192,79115.84115776293
2193,116764.0134344659
2194,104178.81898598485
2195,105145.89048269324
2196,96873.00541278507
2197,119772.62643295247
2198,160606.26666538743
2199,188674.8989997225
2200,151447.4995589067
2201,144267.27147188812
2202,231250.32873514312
2203,132508.52536458895
2204,173829.05726991166
2205,123498.33937722442
2206,132995.25913150713
2207,222377.860466822
2208,286121.12248452
2209,250620.91108253575
2210,116635.42209383324
2211,117226.7855990714
2212,126585.77617060734
2213,103355.70577504928
2214,130483.07677982213
2215,102257.13080140675
2216,141666.99974194396
2217,56327.68685225459
2218,80749.88454748403
2219,73059.50309348393
2220,67189.91683424816
2221,315967.950877304
2222,287286.3380047495
2223,295723.17875881755
2224,207678.2516945904
2225,120468.45068834211
2226,183310.54853996856
2227,193678.98704033
2228,275721.67479828437
2229,259168.43574357108
2230,156223.00365919463
2231,213024.2580780475
2232,179625.50517679212
2233,181676.62591204033
2234,247757.34786248725
2235,221175.06267165934
2236,252431.73682919113
2237,297200.8995514824
2238,206911.15215147618
2239,111631.54375692447
2240,163473.01068410845
2241,167433.84151003518
2242,124671.18964268435
2243,137848.07093001142
2244,104530.34161237879
2245,94637.26581721522
2246,142389.47319214535
2247,119010.7709088266
2248,120916.31673960459
2249,119277.72561650503
2250,128663.35274212115
2251,111610.27159216741
2252,184501.8073956366
2253,157684.57058579283
2254,186917.43268190147
2255,182570.75535881842
2256,167480.91792264243
2257,200631.31936382162
2258,158195.09694058986
2259,175300.98439032317
2260,147769.9852362261
2261,200624.8956272043
2262,211940.94559118245
2263,398234.32568761124
2264,502428.49733353005
2265,167998.5482897814
2266,324449.37069198734
2267,355775.79197469214
2268,456435.9196854166
2269,154574.977023053
2270,203875.5957788452
2271,205110.76105204766
2272,197407.431263359
2273,159213.19644584047
2274,186151.40749381564
2275,155207.80463098874
2276,185125.1022818866
2277,177196.30104761926
2278,144069.2087443579
2279,131963.75789537505
2280,110672.37846768337
2281,161065.9759156706
2282,188397.2203644358
2283,112323.05604059923
2284,121703.68963084406
2285,141129.18609648448
2286,123252.65294898751
2287,398921.70775560144
2288,265232.6621384447
2289,348218.8608320228
2290,472268.3181056211
2291,333187.91908554133
2292,469331.43355806154
2293,482467.1836099205
2294,404710.3204345666
2295,484962.0541181349
2296,284903.2995772449
2297,376644.17853985605
2298,359897.2546281721
2299,341789.2250940081
2300,323592.90403626295
2301,328899.51781080174
2302,246688.9117802393
2303,245361.10030217725
2304,256111.69777965845
2305,192075.75914210046
2306,185272.4414547435
2307,204459.94951266202
2308,224017.36807653747
2309,306001.0777468005
2310,204992.59719879006
2311,202445.17702477175
2312,179366.49665673717
2313,170674.43178697297
2314,177918.58712558617
2315,181003.03884825966
2316,198381.68179672235
2317,195908.56641992123
2318,178622.89853525846
2319,181941.0821799454
2320,176262.99467541903
2321,248930.2775045957
2322,183913.98613066025
2323,204174.21326357863
2324,187713.6639062769
2325,211936.28547770932
2326,180148.79517944832
2327,189877.09951859535
2328,215474.21375364938
2329,199374.9118114322
2330,183896.30478472248
2331,347706.7179994391
2332,396192.55377528665
2333,315478.39448580524
2334,252861.89630370156
2335,292693.99773642904
2336,292320.7526359823
2337,197140.38890025936
2338,261393.17113808397
2339,213625.74459694565
2340,401575.40066032833
2341,221332.84925727043
2342,236885.90382281435
2343,228004.31479949405
2344,211552.47554307734
2345,236021.3873161898
2346,213222.68921453055
2347,200240.9517942455
2348,245492.5958101528
2349,183769.1251590463
2350,325137.7835530208
2351,266072.7867805759
2352,253990.59229382407
2353,233542.4092438168
2354,139843.6363642244
2355,142602.55898335317
2356,150920.75358416123
2357,184778.00656277806
2358,201706.58661854497
2359,135594.55249831293
2360,115700.31825125999
2361,144141.06452705275
2362,274442.62821058347
2363,142200.21754444813
2364,151742.51626477248
2365,218526.0889956012
2366,199031.48840411394
2367,224055.3435925161
2368,217521.83022987447
2369,217157.83714635216
2370,171370.39503997756
2371,166304.7840931686
2372,195344.5278851727
2373,292634.0147342591
2374,319755.4801408301
2375,241567.15895756462
2376,288548.14942386444
2377,315241.1749804051
2378,156890.97565080682
2379,190350.29753300932
2380,149615.17642004762
2381,171217.97907222953
2382,210803.87780295996
2383,198888.47412802724
2384,242629.9534299454
2385,165605.95032769142
2386,133348.60664103943
2387,136468.68829639597
2388,102359.88893743423
2389,112900.05716041512
2390,158203.37616261953
2391,139364.65344286815
2392,113893.04377761707
2393,184543.94784571085
2394,146705.30573876275
2395,207497.94504105765
2396,142789.1941038722
2397,220871.09232973494
2398,136418.80983781256
2399,66030.73676183129
2400,68289.35105939323
2401,129616.8350396528
2402,139725.24405286214
2403,142450.05440457357
2404,158206.42798101882
2405,155344.93680879532
2406,138106.53357650773
2407,128267.27825937308
2408,146655.97605127803
2409,118465.79568236863
2410,174225.68855228584
2411,108245.13434715357
2412,155730.5543342462
2413,128293.08758589755
2414,175794.0565850511
2415,133946.9831317333
2416,127272.89163536605
2417,125620.41840600975
2418,131729.88185441284
2419,126087.44696290637
2420,116166.7863333247
2421,163919.40805720486
2422,102841.77544966641
2423,116502.58462265323
2424,153547.48417666176
2425,180303.39678807932
2426,126958.22492670128
2427,126227.18337834424
2428,184293.79166314384
2429,115744.59368861264
2430,127985.06793918805
2431,106948.2835522928
2432,148909.74152305882
2433,141988.41788174893
2434,134849.8215553322
2435,150687.62239958352
2436,108228.79425630366
2437,103075.54939740761
2438,121970.92900877753
2439,101806.6923243041
2440,121473.96269124345
2441,93043.83468882031
2442,95757.8974682512
2443,136921.85908278025
2444,142635.8239294906
2445,92720.4995720263
2446,140411.17942221896
2447,183587.8640219352
2448,128676.72197534144
2449,108323.61439938012
2450,154338.77261271884
2451,114614.5053273657
2452,189257.7953079255
2453,97050.12067883715
2454,126125.00275854825
2455,118542.31463462356
2456,135092.764326849
2457,144939.39274976964
2458,129638.61379239913
2459,113249.51122055865
2460,145521.45018294017
2461,131509.0904587861
2462,135970.0827882092
2463,130400.57671591575
2464,169119.20649133823
2465,137529.71053658676
2466,122626.68769164987
2467,123149.0919416708
2468,87776.5532934335
2469,83123.7340950322
2470,205006.41138050906
2471,211004.0000175978
2472,149859.71566833428
2473,109779.51197373288
2474,67588.19460529863
2475,215395.41702215374
2476,112484.49606381016
2477,125010.71751896566
2478,155972.2546673592
2479,106431.88054049846
2480,157580.5256586343
2481,120641.2877301591
2482,123163.46937314262
2483,110243.43491704184
2484,121327.381701355
2485,125033.05415862649
2486,149278.95033989422
2487,164003.18489502734
2488,173217.91459778932
2489,155595.14344771786
2490,144682.34936563345
2491,90503.1332887595
2492,197704.08821999092
2493,166496.84796202174
2494,146716.35248309304
2495,88055.6043798059
2496,260058.57414970853
2497,154028.21903652934
2498,105440.17209879016
2499,85487.11323316365
2500,116806.65140905649
2501,140370.96138919608
2502,136891.65439418855
2503,94771.76826459197
2504,195850.9377590503
2505,238567.86031164555
2506,239995.90918949203
2507,263907.72402851464
2508,244564.1455607591
2509,213124.99477788282
2510,212017.80019685463
2511,171217.32865247928
2512,208413.34560665564
2513,221860.5802632944
2514,272044.75146409706
2515,151119.9428292702
2516,182974.16411347644
2517,151646.2826707865
2518,159797.20356467334
2519,244132.57899830738
2520,223799.73611696565
2521,188454.57833807243
2522,225422.6193094537
2523,118691.27028607187
2524,135096.37889601386
2525,142728.1154055093
2526,136161.9884926911
2527,117189.12554209062
2528,131532.80584937384
2529,142443.5788040407
2530,122223.45067120841
2531,257909.80876623886
2532,225342.22726465663
2533,190105.89631732492
2534,242592.76566823336
2535,290646.02988185314
2536,245729.06894161997
2537,250420.22885131414
2538,184463.22640440325
2539,191206.98556846744
2540,177891.81880995876
2541,180435.70585841537
2542,163536.07220503633
2543,118141.95054638245
2544,114666.16714263408
2545,135629.1129069906
2546,120611.56161517197
2547,127109.34921572618
2548,148385.8721040552
2549,159207.29013572363
2550,764052.6469658545
2551,140307.7402032285
2552,126020.43463073531
2553,76248.61880830684
2554,85113.6102218947
2555,127613.92010578787
2556,96488.27851597394
2557,101828.46017935728
2558,132807.04577091307
2559,144990.4807076202
2560,156072.60692056452
2561,148945.77516368858
2562,147233.67770445568
2563,147547.63938743144
2564,207391.3584738942
2565,143382.2678999672
2566,166039.21053433727
2567,144230.5906767847
2568,190446.99854290375
2569,246316.29724809414
2570,115490.46529773758
2571,194438.57936737343
2572,158357.0393036552
2573,225101.93354602755
2574,357738.96732850745
2575,127482.39153919336
2576,109412.94275289199
2577,148748.92307112794
2578,81963.37735909405
2579,58831.39605244891
2580,88472.13165340686
2581,102613.82998768442
2582,116751.16058400266
2583,274432.09502282646
2584,187296.00180847096
2585,190227.07412187324
2586,221860.64275665808
2587,204743.29594646153
2588,141557.42099274456
2589,150608.31381003812
2590,201374.3476373149
2591,254147.37609229083
2592,209675.24798885043
2593,264027.9633577517
2594,183868.50606650065
2595,208708.19593167654
2596,281435.67103721196
2597,183453.22157741562
2598,290665.3401062921
2599,358267.40639206476
2600,167517.3665682289
2601,139269.1468278726
2602,83331.96937981062
2603,90227.19732304318
2604,90652.96046679813
2605,80858.52484866402
2606,139163.59202669526
2607,204375.4823666137
2608,181014.9927040124
2609,170838.16165458123
2610,103197.80157765793
2611,121199.8736601025
2612,162251.4442451321
2613,132254.91796710689
2614,124792.18893222717
2615,162456.09824340622
2616,146073.6813651121
2617,176996.01384897763
2618,210136.64189207065
2619,194518.88558339176
2620,190673.80425031806
2621,174446.70167526032
2622,176848.2584759362
2623,233189.86052828713
2624,300538.1690950809
2625,279927.34477184765
2626,178500.51552614724
2627,162609.74938736868
2628,505614.621301471
2629,521803.2370040484
2630,375733.5893906673
2631,524653.9342743958
2632,426720.7193314541
2633,311840.8538244628
2634,476163.6625265496
2635,161273.85383585218
2636,162580.4292469493
2637,178145.6341581025
2638,258883.52700637295
2639,189338.92629827323
2640,145481.2627348604
2641,99353.16623588621
2642,191959.20072448644
2643,106956.27010796755
2644,118987.94286468977
2645,114427.75623916017
2646,97723.96097092777
2647,106306.79595864072
2648,144722.37890057947
2649,159213.1710982898
2650,132994.30576353573
2651,138676.6483834463
2652,413850.6060549897
2653,242310.06304735172
2654,253336.12286329622
2655,414829.3798426874
2656,333723.93010000454
2657,385599.6522954174
2658,306737.7017955788
2659,294442.998977662
2660,381875.1141055541
2661,367185.61565397907
2662,393650.89127833315
2663,300538.04246186104
2664,294944.4734476246
2665,332552.1631750367
2666,288223.2672740958
2667,171969.70787823322
2668,177082.64577217159
2669,182243.81096431642
2670,261669.22072337582
2671,185232.38517040637
2672,202368.03380305239
2673,206755.4523133383
2674,202642.61327623483
2675,176498.24828079654
2676,190717.7989720652
2677,197119.25250192735
2678,242611.17550766337
2679,281523.51819520624
2680,294428.96054643055
2681,403177.467397514
2682,311886.96439291374
2683,511583.17992828833
2684,314436.9908556243
2685,314387.74706774694
2686,249721.94065866942
2687,299320.16686251893
2688,211406.41645376035
2689,209543.50830098786
2690,431231.869567462
2691,191427.69120218014
2692,143661.26770351862
2693,202095.94043272955
2694,139998.1488078346
2695,191239.5662540062
2696,187511.78823626245
2697,183436.32374069988
2698,196461.99636192748
2699,173434.31790587603
2700,155841.84863666657
2701,153434.37444719876
2702,112336.01261143008
2703,131198.2790835675
2704,144845.29906750013
2705,113366.68933560146
2706,112391.95179548956
2707,126609.60918532145
2708,135321.84601388895
2709,99235.06055785401
2710,125606.97616783259
2711,304418.3856825385
2712,381559.5951895323
2713,166370.88299096687
2714,148970.98483371787
2715,176734.2415095719
2716,153086.73696123727
2717,207280.58570895004
2718,214800.12447315088
2719,155998.81327247154
2720,181381.76572074942
2721,130773.56242136948
2722,157862.99317696324
2723,139495.38983223625
2724,131435.1014554718
2725,128892.53863946175
2726,150054.4098240797
2727,173993.45305939464
2728,185807.4146213574
2729,147898.0436027444
2730,152651.66133650014
2731,136914.50557463712
2732,132906.5374072267
2733,150850.91373623742
2734,138044.02285105584
